MAC_ID,longtitude and latitude,Date,OS
11537," 43.081355,-87.884664", Tue Oct 30 2018 14:46:28,Apple
5400," 43.081022,-87.881485", Tue Oct 30 2018 15:03:28,Android
13975," 43.076377,-87.878262", Tue Oct 30 2018 15:15:28,Apple
13464," 43.077339,-87.884852", Tue Oct 30 2018 07:06:28,Apple
12094," 43.079923,-87.878461", Tue Oct 30 2018 18:17:28,Apple
385," 43.078940,-87.879657", Tue Oct 30 2018 14:53:28,Android
8420," 43.079905,-87.884671", Tue Oct 30 2018 08:51:28,Apple
1608," 43.078570,-87.882338", Tue Oct 30 2018 14:26:28,Android
8776," 43.078411,-87.883196", Tue Oct 30 2018 07:05:28,Apple
2569," 43.075649,-87.878015", Tue Oct 30 2018 15:24:28,Android
1238," 43.076661,-87.879252", Tue Oct 30 2018 19:22:28,Android
10625," 43.078709,-87.880359", Tue Oct 30 2018 20:33:28,Apple
2596," 43.077873,-87.880069", Tue Oct 30 2018 17:44:28,Android
5281," 43.077254,-87.878927", Tue Oct 30 2018 13:18:28,Android
4108," 43.075100,-87.877880", Tue Oct 30 2018 20:24:28,Android
4607," 43.074778,-87.882323", Tue Oct 30 2018 14:34:28,Android
4360," 43.076696,-87.878466", Tue Oct 30 2018 07:50:28,Android
10150," 43.079695,-87.883605", Tue Oct 30 2018 13:43:28,Apple
9293," 43.080506,-87.878283", Tue Oct 30 2018 10:26:28,Apple
914," 43.076088,-87.881211", Tue Oct 30 2018 13:22:28,Android
1267," 43.076218,-87.884695", Tue Oct 30 2018 10:06:28,Android
6063," 43.081350,-87.881295", Tue Oct 30 2018 16:15:28,Android
6330," 43.075378,-87.884119", Tue Oct 30 2018 16:45:28,Android
4394," 43.077102,-87.879449", Tue Oct 30 2018 07:58:28,Android
12064," 43.078932,-87.884971", Tue Oct 30 2018 18:34:28,Apple
13134," 43.080073,-87.883179", Tue Oct 30 2018 16:26:28,Apple
12521," 43.074770,-87.881094", Tue Oct 30 2018 18:28:28,Apple
14690," 43.078517,-87.884772", Tue Oct 30 2018 13:26:28,Apple
10612," 43.078676,-87.879666", Tue Oct 30 2018 08:59:28,Apple
2832," 43.080214,-87.881399", Tue Oct 30 2018 17:50:28,Android
1620," 43.076617,-87.882233", Tue Oct 30 2018 10:52:28,Android
6742," 43.076131,-87.878711", Tue Oct 30 2018 08:02:28,Android
3492," 43.074870,-87.882417", Tue Oct 30 2018 18:27:28,Android
1471," 43.077388,-87.881314", Tue Oct 30 2018 18:16:28,Android
5604," 43.076561,-87.882911", Tue Oct 30 2018 08:26:28,Android
5000," 43.081033,-87.881165", Tue Oct 30 2018 09:09:28,Android
758," 43.078780,-87.882740", Tue Oct 30 2018 14:53:28,Android
1838," 43.080410,-87.883395", Tue Oct 30 2018 13:50:28,Android
5354," 43.077160,-87.879218", Tue Oct 30 2018 14:43:28,Android
6689," 43.077748,-87.883619", Tue Oct 30 2018 19:51:28,Android
2317," 43.080349,-87.883764", Tue Oct 30 2018 19:13:28,Android
5823," 43.080470,-87.880788", Tue Oct 30 2018 15:01:28,Android
6938," 43.081071,-87.881174", Tue Oct 30 2018 08:02:28,Android
6549," 43.079452,-87.881570", Tue Oct 30 2018 17:14:28,Android
12641," 43.076592,-87.881351", Tue Oct 30 2018 20:19:28,Apple
13660," 43.079303,-87.884462", Tue Oct 30 2018 19:32:28,Apple
14818," 43.076692,-87.880216", Tue Oct 30 2018 08:13:28,Apple
1494," 43.080012,-87.880205", Tue Oct 30 2018 14:36:28,Android
1639," 43.076172,-87.884299", Tue Oct 30 2018 14:44:28,Android
7704," 43.075842,-87.882653", Tue Oct 30 2018 14:31:28,Android
2511," 43.074778,-87.878302", Tue Oct 30 2018 20:06:28,Android
1699," 43.078940,-87.878461", Tue Oct 30 2018 08:35:28,Android
9881," 43.076727,-87.879588", Tue Oct 30 2018 15:08:28,Apple
7999," 43.078214,-87.878741", Tue Oct 30 2018 13:04:28,Android
2617," 43.079853,-87.877833", Tue Oct 30 2018 07:56:28,Android
1131," 43.076181,-87.879176", Tue Oct 30 2018 11:21:28,Android
6545," 43.081230,-87.879802", Tue Oct 30 2018 18:32:28,Android
7443," 43.075173,-87.878391", Tue Oct 30 2018 13:20:28,Android
2234," 43.078669,-87.884789", Tue Oct 30 2018 12:59:28,Android
8189," 43.079952,-87.878961", Tue Oct 30 2018 11:49:28,Android
13330," 43.079643,-87.879260", Tue Oct 30 2018 13:38:28,Apple
2045," 43.078065,-87.881838", Tue Oct 30 2018 11:02:28,Android
7120," 43.078722,-87.879686", Tue Oct 30 2018 14:46:28,Android
5725," 43.076613,-87.878485", Tue Oct 30 2018 13:54:28,Android
6244," 43.075721,-87.880956", Tue Oct 30 2018 17:35:28,Android
10475," 43.079170,-87.878379", Tue Oct 30 2018 14:40:28,Apple
5440," 43.074986,-87.879672", Tue Oct 30 2018 18:55:28,Android
6774," 43.078463,-87.884720", Tue Oct 30 2018 10:25:28,Android
14228," 43.077497,-87.882411", Tue Oct 30 2018 14:52:28,Apple
6521," 43.076124,-87.879513", Tue Oct 30 2018 20:42:28,Android
5745," 43.079567,-87.881077", Tue Oct 30 2018 19:38:28,Android
13846," 43.075431,-87.882778", Tue Oct 30 2018 13:26:28,Apple
14210," 43.077757,-87.880925", Tue Oct 30 2018 09:09:28,Apple
4590," 43.078446,-87.882777", Tue Oct 30 2018 18:58:28,Android
1431," 43.079314,-87.878976", Tue Oct 30 2018 17:58:28,Android
7211," 43.076822,-87.881043", Tue Oct 30 2018 20:49:28,Android
10958," 43.076629,-87.883514", Tue Oct 30 2018 15:11:28,Apple
6039," 43.081780,-87.883244", Tue Oct 30 2018 15:16:28,Android
3218," 43.077454,-87.881941", Tue Oct 30 2018 07:20:28,Android
2720," 43.076550,-87.881225", Tue Oct 30 2018 19:12:28,Android
3445," 43.075749,-87.881920", Tue Oct 30 2018 08:06:28,Android
7914," 43.079427,-87.878452", Tue Oct 30 2018 16:05:28,Android
7184," 43.074821,-87.884582", Tue Oct 30 2018 14:20:28,Android
6546," 43.078405,-87.880448", Tue Oct 30 2018 12:48:28,Android
12960," 43.079933,-87.883108", Tue Oct 30 2018 09:28:28,Apple
4083," 43.075837,-87.882375", Tue Oct 30 2018 19:17:28,Android
4371," 43.074799,-87.879050", Tue Oct 30 2018 13:47:28,Android
93," 43.078138,-87.880477", Tue Oct 30 2018 07:45:28,Android
5746," 43.076012,-87.883867", Tue Oct 30 2018 07:03:28,Android
13871," 43.080886,-87.877868", Tue Oct 30 2018 07:09:28,Apple
4455," 43.078974,-87.879025", Tue Oct 30 2018 09:23:28,Android
12676," 43.077593,-87.883015", Tue Oct 30 2018 20:47:28,Apple
10379," 43.077461,-87.881128", Tue Oct 30 2018 17:59:28,Apple
4889," 43.079566,-87.884816", Tue Oct 30 2018 11:16:28,Android
13113," 43.079000,-87.880756", Tue Oct 30 2018 13:36:28,Apple
14822," 43.081369,-87.883943", Tue Oct 30 2018 13:31:28,Apple
11346," 43.079068,-87.884768", Tue Oct 30 2018 10:19:28,Apple
6532," 43.078159,-87.880592", Tue Oct 30 2018 13:46:28,Android
4262," 43.077958,-87.878063", Tue Oct 30 2018 12:45:28,Android
5336," 43.075626,-87.883029", Tue Oct 30 2018 15:37:28,Android
2755," 43.080659,-87.877798", Tue Oct 30 2018 13:02:28,Android
3179," 43.074788,-87.881078", Tue Oct 30 2018 14:10:28,Android
13408," 43.078931,-87.883195", Tue Oct 30 2018 12:14:28,Apple
4595," 43.075290,-87.879891", Tue Oct 30 2018 13:18:28,Android
1675," 43.079918,-87.881086", Tue Oct 30 2018 19:50:28,Android
4392," 43.079529,-87.884132", Tue Oct 30 2018 17:30:28,Android
12786," 43.079575,-87.879344", Tue Oct 30 2018 16:09:28,Apple
9803," 43.076036,-87.884785", Tue Oct 30 2018 08:03:28,Apple
11159," 43.081235,-87.878372", Tue Oct 30 2018 14:53:28,Apple
12895," 43.077654,-87.881790", Tue Oct 30 2018 17:16:28,Apple
14845," 43.074980,-87.877956", Tue Oct 30 2018 20:34:28,Apple
10740," 43.081279,-87.881507", Tue Oct 30 2018 10:30:28,Apple
4533," 43.080778,-87.884396", Tue Oct 30 2018 14:18:28,Android
9571," 43.077362,-87.883753", Tue Oct 30 2018 19:55:28,Apple
12028," 43.078833,-87.882363", Tue Oct 30 2018 14:15:28,Apple
4339," 43.080419,-87.878910", Tue Oct 30 2018 18:01:28,Android
11096," 43.076651,-87.884747", Tue Oct 30 2018 08:10:28,Apple
11328," 43.081819,-87.884258", Tue Oct 30 2018 16:50:28,Apple
5781," 43.075688,-87.879446", Tue Oct 30 2018 18:16:28,Android
10191," 43.079704,-87.881956", Tue Oct 30 2018 08:02:28,Apple
4216," 43.079645,-87.882163", Tue Oct 30 2018 10:03:28,Android
7269," 43.077617,-87.880615", Tue Oct 30 2018 12:49:28,Android
14127," 43.080346,-87.879712", Tue Oct 30 2018 16:20:28,Apple
5046," 43.081383,-87.879723", Tue Oct 30 2018 09:06:28,Android
10932," 43.081417,-87.878931", Tue Oct 30 2018 16:54:28,Apple
6375," 43.079978,-87.880897", Tue Oct 30 2018 09:15:28,Android
3799," 43.075174,-87.880446", Tue Oct 30 2018 14:03:28,Android
4016," 43.080148,-87.882632", Tue Oct 30 2018 17:22:28,Android
5908," 43.075311,-87.884484", Tue Oct 30 2018 09:22:28,Android
1825," 43.078666,-87.881252", Tue Oct 30 2018 13:54:28,Android
3093," 43.080240,-87.877875", Tue Oct 30 2018 20:53:28,Android
4773," 43.078501,-87.884434", Tue Oct 30 2018 08:23:28,Android
14485," 43.078106,-87.879158", Tue Oct 30 2018 16:35:28,Apple
13811," 43.079080,-87.881720", Tue Oct 30 2018 12:16:28,Apple
807," 43.080927,-87.881197", Tue Oct 30 2018 19:31:28,Android
1819," 43.078015,-87.883966", Tue Oct 30 2018 11:35:28,Android
6205," 43.075653,-87.880595", Tue Oct 30 2018 14:17:28,Android
12800," 43.076950,-87.879999", Tue Oct 30 2018 18:57:28,Apple
12461," 43.078661,-87.884630", Tue Oct 30 2018 19:54:28,Apple
11957," 43.079967,-87.884070", Tue Oct 30 2018 10:59:28,Apple
12265," 43.079694,-87.877910", Tue Oct 30 2018 11:25:28,Apple
9268," 43.077515,-87.881378", Tue Oct 30 2018 14:10:28,Apple
9228," 43.081688,-87.878609", Tue Oct 30 2018 16:17:28,Apple
180," 43.079161,-87.881281", Tue Oct 30 2018 11:11:28,Android
4341," 43.077162,-87.882832", Tue Oct 30 2018 19:57:28,Android
13622," 43.081687,-87.879485", Tue Oct 30 2018 09:29:28,Apple
14730," 43.077242,-87.878061", Tue Oct 30 2018 10:33:28,Apple
14242," 43.079753,-87.883926", Tue Oct 30 2018 19:34:28,Apple
5495," 43.075987,-87.881645", Tue Oct 30 2018 10:31:28,Android
2566," 43.077604,-87.879650", Tue Oct 30 2018 18:32:28,Android
14805," 43.079491,-87.878801", Tue Oct 30 2018 08:40:28,Apple
9332," 43.075057,-87.883837", Tue Oct 30 2018 09:29:28,Apple
11472," 43.078743,-87.881669", Tue Oct 30 2018 20:23:28,Apple
13798," 43.081280,-87.884808", Tue Oct 30 2018 19:54:28,Apple
13116," 43.081729,-87.881949", Tue Oct 30 2018 12:41:28,Apple
10656," 43.074997,-87.884202", Tue Oct 30 2018 14:52:28,Apple
5946," 43.080362,-87.880960", Tue Oct 30 2018 16:50:28,Android
12977," 43.081036,-87.882784", Tue Oct 30 2018 15:52:28,Apple
13546," 43.079865,-87.883695", Tue Oct 30 2018 18:26:28,Apple
9543," 43.080027,-87.883520", Tue Oct 30 2018 14:02:28,Apple
14806," 43.079212,-87.880166", Tue Oct 30 2018 11:11:28,Apple
4713," 43.079440,-87.881388", Tue Oct 30 2018 17:37:28,Android
12346," 43.076827,-87.883834", Tue Oct 30 2018 10:19:28,Apple
7100," 43.081163,-87.881896", Tue Oct 30 2018 20:38:28,Android
14741," 43.079128,-87.881113", Tue Oct 30 2018 08:42:28,Apple
12492," 43.080756,-87.882521", Tue Oct 30 2018 07:15:28,Apple
12625," 43.076423,-87.883487", Tue Oct 30 2018 11:47:28,Apple
14068," 43.081003,-87.881457", Tue Oct 30 2018 10:10:28,Apple
10451," 43.079948,-87.884542", Tue Oct 30 2018 12:34:28,Apple
10127," 43.076439,-87.884012", Tue Oct 30 2018 10:10:28,Apple
4018," 43.078178,-87.882161", Tue Oct 30 2018 16:59:28,Android
12279," 43.078772,-87.883978", Tue Oct 30 2018 07:08:28,Apple
10950," 43.076234,-87.877942", Tue Oct 30 2018 09:01:28,Apple
7184," 43.074916,-87.882502", Tue Oct 30 2018 11:37:28,Android
1393," 43.078527,-87.880836", Tue Oct 30 2018 08:55:28,Android
1849," 43.079389,-87.880783", Tue Oct 30 2018 09:04:28,Android
14352," 43.075240,-87.878720", Tue Oct 30 2018 12:30:28,Apple
1392," 43.080972,-87.882131", Tue Oct 30 2018 10:50:28,Android
8789," 43.079259,-87.883162", Tue Oct 30 2018 08:33:28,Apple
8943," 43.075549,-87.878927", Tue Oct 30 2018 20:52:28,Apple
11856," 43.078607,-87.882454", Tue Oct 30 2018 18:32:28,Apple
8534," 43.081443,-87.884875", Tue Oct 30 2018 17:59:28,Apple
3902," 43.077612,-87.877821", Tue Oct 30 2018 08:21:28,Android
9676," 43.074758,-87.878980", Tue Oct 30 2018 19:32:28,Apple
6608," 43.081417,-87.878391", Tue Oct 30 2018 19:01:28,Android
589," 43.078058,-87.881154", Tue Oct 30 2018 12:50:28,Android
6230," 43.081516,-87.883578", Tue Oct 30 2018 18:46:28,Android
13040," 43.081055,-87.881221", Tue Oct 30 2018 14:04:28,Apple
6146," 43.077222,-87.882298", Tue Oct 30 2018 10:21:28,Android
11677," 43.078651,-87.879676", Tue Oct 30 2018 12:15:28,Apple
9913," 43.076950,-87.880601", Tue Oct 30 2018 18:02:28,Apple
2184," 43.077494,-87.883574", Tue Oct 30 2018 20:52:28,Android
14652," 43.080416,-87.884277", Tue Oct 30 2018 15:25:28,Apple
739," 43.079449,-87.882128", Tue Oct 30 2018 15:43:28,Android
5726," 43.078724,-87.882967", Tue Oct 30 2018 14:58:28,Android
6551," 43.079945,-87.881184", Tue Oct 30 2018 16:39:28,Android
8771," 43.079186,-87.877865", Tue Oct 30 2018 19:07:28,Apple
3404," 43.080911,-87.882118", Tue Oct 30 2018 10:06:28,Android
10511," 43.078715,-87.884701", Tue Oct 30 2018 11:09:28,Apple
1609," 43.081053,-87.879058", Tue Oct 30 2018 18:41:28,Android
6120," 43.078767,-87.878749", Tue Oct 30 2018 18:54:28,Android
3274," 43.077871,-87.884719", Tue Oct 30 2018 14:06:28,Android
11735," 43.077390,-87.884498", Tue Oct 30 2018 12:35:28,Apple
8275," 43.078226,-87.878269", Tue Oct 30 2018 08:23:28,Apple
27," 43.080907,-87.883867", Tue Oct 30 2018 08:30:28,Android
13447," 43.076591,-87.884408", Tue Oct 30 2018 12:31:28,Apple
1966," 43.081095,-87.880028", Tue Oct 30 2018 13:25:28,Android
6972," 43.078803,-87.881656", Tue Oct 30 2018 19:19:28,Android
9366," 43.080713,-87.880205", Tue Oct 30 2018 15:17:28,Apple
12958," 43.075951,-87.878763", Tue Oct 30 2018 12:40:28,Apple
9401," 43.080582,-87.881047", Tue Oct 30 2018 07:33:28,Apple
10678," 43.079380,-87.879867", Tue Oct 30 2018 15:24:28,Apple
12182," 43.076597,-87.884486", Tue Oct 30 2018 07:46:28,Apple
1943," 43.078564,-87.884243", Tue Oct 30 2018 15:03:28,Android
3493," 43.081612,-87.883766", Tue Oct 30 2018 07:38:28,Android
9794," 43.078851,-87.879316", Tue Oct 30 2018 13:01:28,Apple
12454," 43.080300,-87.883965", Tue Oct 30 2018 07:42:28,Apple
4187," 43.077960,-87.884904", Tue Oct 30 2018 12:33:28,Android
11688," 43.079337,-87.883138", Tue Oct 30 2018 16:20:28,Apple
13391," 43.079389,-87.880710", Tue Oct 30 2018 07:29:28,Apple
11626," 43.078344,-87.883037", Tue Oct 30 2018 19:59:28,Apple
13026," 43.077127,-87.878520", Tue Oct 30 2018 10:29:28,Apple
967," 43.081271,-87.881142", Tue Oct 30 2018 14:12:28,Android
8801," 43.078967,-87.879353", Tue Oct 30 2018 15:48:28,Apple
2601," 43.075915,-87.884026", Tue Oct 30 2018 12:09:28,Android
591," 43.076840,-87.879394", Tue Oct 30 2018 11:30:28,Android
10908," 43.081411,-87.881532", Tue Oct 30 2018 16:50:28,Apple
13574," 43.078318,-87.884030", Tue Oct 30 2018 17:47:28,Apple
10535," 43.081844,-87.880360", Tue Oct 30 2018 15:18:28,Apple
11582," 43.080722,-87.881118", Tue Oct 30 2018 20:25:28,Apple
8683," 43.077405,-87.878211", Tue Oct 30 2018 15:57:28,Apple
2256," 43.077888,-87.879781", Tue Oct 30 2018 16:16:28,Android
12111," 43.078150,-87.881924", Tue Oct 30 2018 20:38:28,Apple
1836," 43.080606,-87.878271", Tue Oct 30 2018 07:03:28,Android
8699," 43.075422,-87.879991", Tue Oct 30 2018 12:59:28,Apple
11673," 43.081806,-87.882797", Tue Oct 30 2018 10:02:28,Apple
12413," 43.079598,-87.882851", Tue Oct 30 2018 18:12:28,Apple
1721," 43.081065,-87.878370", Tue Oct 30 2018 08:59:28,Android
3910," 43.075099,-87.884603", Tue Oct 30 2018 07:25:28,Android
2957," 43.075465,-87.883061", Tue Oct 30 2018 09:54:28,Android
6453," 43.081178,-87.883639", Tue Oct 30 2018 17:47:28,Android
8386," 43.077412,-87.881780", Tue Oct 30 2018 19:29:28,Apple
13431," 43.077672,-87.884427", Tue Oct 30 2018 10:54:28,Apple
5997," 43.081186,-87.881841", Tue Oct 30 2018 12:35:28,Android
14328," 43.079383,-87.884856", Tue Oct 30 2018 08:34:28,Apple
11017," 43.078723,-87.878131", Tue Oct 30 2018 18:07:28,Apple
13008," 43.078489,-87.884353", Tue Oct 30 2018 18:01:28,Apple
5528," 43.075676,-87.881648", Tue Oct 30 2018 10:05:28,Android
9481," 43.078590,-87.881670", Tue Oct 30 2018 12:01:28,Apple
2639," 43.075159,-87.881719", Tue Oct 30 2018 10:22:28,Android
14906," 43.077699,-87.883802", Tue Oct 30 2018 15:59:28,Apple
8242," 43.078173,-87.879547", Tue Oct 30 2018 18:01:28,Android
13214," 43.078148,-87.879109", Tue Oct 30 2018 11:31:28,Apple
3531," 43.075856,-87.884638", Tue Oct 30 2018 11:02:28,Android
7757," 43.078056,-87.883304", Tue Oct 30 2018 13:12:28,Android
1126," 43.076827,-87.884215", Tue Oct 30 2018 07:13:28,Android
2982," 43.081066,-87.882254", Tue Oct 30 2018 18:48:28,Android
2378," 43.080201,-87.881126", Tue Oct 30 2018 10:43:28,Android
1947," 43.079493,-87.883210", Tue Oct 30 2018 17:15:28,Android
14219," 43.077756,-87.877982", Tue Oct 30 2018 17:25:28,Apple
1340," 43.075674,-87.882382", Tue Oct 30 2018 19:57:28,Android
5337," 43.080164,-87.879607", Tue Oct 30 2018 17:01:28,Android
376," 43.077993,-87.880973", Tue Oct 30 2018 14:25:28,Android
11349," 43.075160,-87.879876", Tue Oct 30 2018 12:39:28,Apple
3846," 43.080182,-87.884534", Tue Oct 30 2018 12:24:28,Android
11713," 43.076818,-87.879444", Tue Oct 30 2018 14:57:28,Apple
12396," 43.077802,-87.880052", Tue Oct 30 2018 14:20:28,Apple
4102," 43.080758,-87.878647", Tue Oct 30 2018 10:34:28,Android
1143," 43.076325,-87.879537", Tue Oct 30 2018 16:39:28,Android
13357," 43.077767,-87.879640", Tue Oct 30 2018 09:18:28,Apple
13412," 43.075084,-87.879590", Tue Oct 30 2018 12:17:28,Apple
3527," 43.080250,-87.878120", Tue Oct 30 2018 19:21:28,Android
2198," 43.079542,-87.880243", Tue Oct 30 2018 08:27:28,Android
9749," 43.081060,-87.883399", Tue Oct 30 2018 12:30:28,Apple
4535," 43.074971,-87.883981", Tue Oct 30 2018 17:30:28,Android
3425," 43.079551,-87.884598", Tue Oct 30 2018 16:08:28,Android
13804," 43.081364,-87.884017", Tue Oct 30 2018 18:45:28,Apple
4763," 43.075809,-87.878928", Tue Oct 30 2018 10:22:28,Android
6629," 43.076078,-87.880621", Tue Oct 30 2018 16:49:28,Android
14053," 43.079697,-87.880145", Tue Oct 30 2018 18:23:28,Apple
607," 43.078043,-87.883152", Tue Oct 30 2018 13:59:28,Android
10180," 43.076916,-87.883240", Tue Oct 30 2018 12:59:28,Apple
3673," 43.076005,-87.881945", Tue Oct 30 2018 13:20:28,Android
709," 43.077298,-87.880156", Tue Oct 30 2018 14:27:28,Android
14172," 43.077813,-87.878216", Tue Oct 30 2018 12:12:28,Apple
1145," 43.079319,-87.883039", Tue Oct 30 2018 14:33:28,Android
11112," 43.077630,-87.882853", Tue Oct 30 2018 11:46:28,Apple
7553," 43.075250,-87.880319", Tue Oct 30 2018 14:41:28,Android
11942," 43.078818,-87.879699", Tue Oct 30 2018 07:09:28,Apple
9," 43.075574,-87.883722", Tue Oct 30 2018 10:03:28,Android
12767," 43.078762,-87.878775", Tue Oct 30 2018 15:41:28,Apple
3152," 43.080579,-87.878992", Tue Oct 30 2018 17:57:28,Android
10401," 43.078197,-87.883422", Tue Oct 30 2018 20:36:28,Apple
4349," 43.081411,-87.880706", Tue Oct 30 2018 16:42:28,Android
10373," 43.075359,-87.882400", Tue Oct 30 2018 19:10:28,Apple
10946," 43.076771,-87.882474", Tue Oct 30 2018 20:34:28,Apple
5686," 43.075597,-87.879875", Tue Oct 30 2018 14:27:28,Android
8283," 43.075830,-87.884841", Tue Oct 30 2018 12:25:28,Apple
2033," 43.079830,-87.882642", Tue Oct 30 2018 07:02:28,Android
4960," 43.075155,-87.879196", Tue Oct 30 2018 09:25:28,Android
13037," 43.076659,-87.883269", Tue Oct 30 2018 17:18:28,Apple
2249," 43.077458,-87.879906", Tue Oct 30 2018 12:10:28,Android
8157," 43.076385,-87.882499", Tue Oct 30 2018 11:34:28,Android
13579," 43.080040,-87.883171", Tue Oct 30 2018 14:47:28,Apple
291," 43.080314,-87.885055", Tue Oct 30 2018 18:34:28,Android
2927," 43.079674,-87.882299", Tue Oct 30 2018 11:27:28,Android
3523," 43.080422,-87.884833", Tue Oct 30 2018 08:31:28,Android
10277," 43.077194,-87.882161", Tue Oct 30 2018 09:28:28,Apple
6746," 43.079634,-87.881994", Tue Oct 30 2018 10:34:28,Android
2300," 43.079195,-87.879128", Tue Oct 30 2018 09:44:28,Android
14724," 43.080580,-87.884839", Tue Oct 30 2018 15:44:28,Apple
6928," 43.079925,-87.881767", Tue Oct 30 2018 08:20:28,Android
10016," 43.076378,-87.884283", Tue Oct 30 2018 12:24:28,Apple
7887," 43.075045,-87.882189", Tue Oct 30 2018 14:21:28,Android
2767," 43.080423,-87.881208", Tue Oct 30 2018 13:59:28,Android
4007," 43.079892,-87.882550", Tue Oct 30 2018 20:01:28,Android
14720," 43.081011,-87.881413", Tue Oct 30 2018 14:47:28,Apple
6484," 43.078317,-87.880224", Tue Oct 30 2018 14:54:28,Android
9343," 43.075610,-87.880586", Tue Oct 30 2018 13:19:28,Apple
1783," 43.081073,-87.880885", Tue Oct 30 2018 10:42:28,Android
2768," 43.075560,-87.878994", Tue Oct 30 2018 07:02:28,Android
5312," 43.079020,-87.880171", Tue Oct 30 2018 10:19:28,Android
10467," 43.079776,-87.883434", Tue Oct 30 2018 12:24:28,Apple
5198," 43.079634,-87.878317", Tue Oct 30 2018 16:28:28,Android
11872," 43.078564,-87.883325", Tue Oct 30 2018 16:59:28,Apple
3506," 43.078188,-87.880619", Tue Oct 30 2018 09:19:28,Android
14316," 43.077073,-87.881870", Tue Oct 30 2018 18:56:28,Apple
2047," 43.076996,-87.881238", Tue Oct 30 2018 20:08:28,Android
5985," 43.076951,-87.878349", Tue Oct 30 2018 12:14:28,Android
7529," 43.081068,-87.880622", Tue Oct 30 2018 16:12:28,Android
12425," 43.081126,-87.878551", Tue Oct 30 2018 19:03:28,Apple
10024," 43.075838,-87.880125", Tue Oct 30 2018 07:33:28,Apple
10664," 43.080473,-87.884149", Tue Oct 30 2018 17:11:28,Apple
14394," 43.081357,-87.879031", Tue Oct 30 2018 10:29:28,Apple
2515," 43.076284,-87.880433", Tue Oct 30 2018 17:04:28,Android
6758," 43.081053,-87.879923", Tue Oct 30 2018 15:21:28,Android
5403," 43.081761,-87.884401", Tue Oct 30 2018 17:50:28,Android
5496," 43.080358,-87.880387", Tue Oct 30 2018 15:15:28,Android
